"column","species","row","plot","year","month"
"c06","ベニマダラ","r03","OR3C",2019,7
"c06","ベニマダラ","r04","OR3C",2019,7
"c06","ベニマダラ","r05","OR3C",2019,7
"c06","ベニマダラ","r06","OR3C",2019,7
"c06","ベニマダラ","r07","OR3C",2019,7
"c06","マルバツノマタ","r08","OR3C",2019,7
"c06","エゾカサネカンザシ","r09","OR3C",2019,7
"c06","キンイロハンモン","r10","OR3C",2019,7
"c06","ベニマダラ","r11","OR3C",2019,7
"c06","ベニマダラ","r12","OR3C",2019,7
"c06","エゾカサネカンザシ","r13","OR3C",2019,7
"c06","エゾカサネカンザシ","r14","OR3C",2019,7
"c06","カイノリ","r15","OR3C",2019,7
"c06","ベニマダラ","r16","OR3C",2019,7
"c06","ベニマダラ","r17","OR3C",2019,7
"c06","エゾカサネカンザシ","r18","OR3C",2019,7
"c06","エゾカサネカンザシ","r19","OR3C",2019,7
"c06","マクサ","r20","OR3C",2019,7
"c07","ベニマダラ","r01","OR3C",2019,7
"c07","ベニマダラ","r02","OR3C",2019,7
"c07","ベニマダラ","r03","OR3C",2019,7
"c07","ベニマダラ","r04","OR3C",2019,7
"c07","ベニマダラ","r05","OR3C",2019,7
"c07","ベニマダラ","r06","OR3C",2019,7
"c07","ベニマダラ","r07","OR3C",2019,7
"c07","イソダンツウ","r08","OR3C",2019,7
"c07","イソダンツウ","r09","OR3C",2019,7
"c07","エゾカサネカンザシ","r10","OR3C",2019,7
"c07","ベニマダラ","r11","OR3C",2019,7
"c07","エゾカサネカンザシ","r12","OR3C",2019,7
"c07","エゾカサネカンザシ","r13","OR3C",2019,7
"c07","エゾカサネカンザシ","r14","OR3C",2019,7
"c07","カイノリ","r15","OR3C",2019,7
"c07","エゾカサネカンザシ","r16","OR3C",2019,7
"c07","エゾカサネカンザシ","r17","OR3C",2019,7
"c07","コメノリ","r18","OR3C",2019,7
"c07","エゾカサネカンザシ","r19","OR3C",2019,7
"c07","石灰藻","r20","OR3C",2019,7
"c08","キンイロハンモン","r01","OR3C",2019,7
"c08","ベニマダラ","r02","OR3C",2019,7
"c08","ベニマダラ","r03","OR3C",2019,7
"c08","ベニマダラ","r04","OR3C",2019,7
"c08","ベニマダラ","r05","OR3C",2019,7
"c08","ベニマダラ","r06","OR3C",2019,7
"c08","イソダンツウ","r07","OR3C",2019,7
"c08","エゾカサネカンザシ","r08","OR3C",2019,7
"c08","エゾカサネカンザシ","r09","OR3C",2019,7
"c08","カイノリ","r10","OR3C",2019,7
"c08","イソハンモン","r11","OR3C",2019,7
"c08","エゾカサネカンザシ","r12","OR3C",2019,7
"c08","エゾカサネカンザシ","r13","OR3C",2019,7
"c08","エゾカサネカンザシ","r14","OR3C",2019,7
"c08","エゾカサネカンザシ","r15","OR3C",2019,7
"c08","エゾカサネカンザシ","r16","OR3C",2019,7
"c08","エゾカサネカンザシ","r17","OR3C",2019,7
"c08","エゾカサネカンザシ","r18","OR3C",2019,7
"c08","ナミイソカイメン","r19","OR3C",2019,7
"c08","石灰藻","r20","OR3C",2019,7
"c09","ベニマダラ","r01","OR3C",2019,7
"c09","ベニマダラ","r02","OR3C",2019,7
"c09","ベニマダラ","r03","OR3C",2019,7
"c09","ベニマダラ","r04","OR3C",2019,7
"c09","マルバツノマタ","r05","OR3C",2019,7
"c09","0","r06","OR3C",2019,7
"c09","ベニマダラ","r07","OR3C",2019,7
"c09","エゾカサネカンザシ","r08","OR3C",2019,7
"c09","ベニマダラ","r09","OR3C",2019,7
"c09","エゾカサネカンザシ","r10","OR3C",2019,7
"c09","カイノリ","r11","OR3C",2019,7
"c09","イソダンツウ","r12","OR3C",2019,7
"c09","エゾカサネカンザシ","r13","OR3C",2019,7
"c09","エゾカサネカンザシ","r14","OR3C",2019,7
"c09","イソハンモン","r15","OR3C",2019,7
"c09","ベニマダラ","r16","OR3C",2019,7
"c09","エゾカサネカンザシ","r17","OR3C",2019,7
"c09","エゾカサネカンザシ","r18","OR3C",2019,7
"c09","イソハンモン","r19","OR3C",2019,7
"c09","石灰藻","r20","OR3C",2019,7
"c10","マルバツノマタ","r01","OR3C",2019,7
"c10","ベニマダラ","r02","OR3C",2019,7
"c10","ベニマダラ","r03","OR3C",2019,7
"c10","ベニマダラ","r04","OR3C",2019,7
"c10","ベニマダラ","r05","OR3C",2019,7
"c10","ベニマダラ","r06","OR3C",2019,7
"c10","マルバツノマタ","r07","OR3C",2019,7
"c10","ベニマダラ","r08","OR3C",2019,7
"c10","イソダンツウ","r09","OR3C",2019,7
"c10","エゾカサネカンザシ","r10","OR3C",2019,7
"c10","エゾカサネカンザシ","r11","OR3C",2019,7
"c10","褐藻ヘバリspp","r12","OR3C",2019,7
"c10","エゾカサネカンザシ","r13","OR3C",2019,7
"c10","エゾカサネカンザシ","r14","OR3C",2019,7
"c10","エゾカサネカンザシ","r15","OR3C",2019,7
"c10","エゾカサネカンザシ","r16","OR3C",2019,7
"c10","エゾカサネカンザシ","r17","OR3C",2019,7
"c10","エゾカサネカンザシ","r18","OR3C",2019,7
"c10","石灰藻","r19","OR3C",2019,7
"c10","イソハンモン","r20","OR3C",2019,7
"c01","ベニマダラ","r01","OR4C",2019,7
"c01","ベニマダラ","r02","OR4C",2019,7
"c01","ベニマダラ","r03","OR4C",2019,7
"c01","エゾカサネカンザシ","r04","OR4C",2019,7
"c01","エゾカサネカンザシ","r05","OR4C",2019,7
"c01","エゾカサネカンザシ","r06","OR4C",2019,7
"c01","エゾカサネカンザシ","r07","OR4C",2019,7
"c01","エゾカサネカンザシ","r08","OR4C",2019,7
"c01","エゾカサネカンザシ","r09","OR4C",2019,7
"c01","エゾカサネカンザシ","r10","OR4C",2019,7
"c01","エゾカサネカンザシ","r11","OR4C",2019,7
"c01","ベニマダラ","r12","OR4C",2019,7
"c01","ベニマダラ","r13","OR4C",2019,7
"c01","エゾカサネカンザシ","r14","OR4C",2019,7
"c01","エゾカサネカンザシ","r15","OR4C",2019,7
"c01","ベニマダラ","r16","OR4C",2019,7
"c01","ベニマダラ","r17","OR4C",2019,7
"c01","ベニマダラ","r18","OR4C",2019,7
"c01","ベニマダラ","r19","OR4C",2019,7
"c01","エゾカサネカンザシ","r20","OR4C",2019,7
"c02","エゾカサネカンザシ","r01","OR4C",2019,7
"c02","ベニマダラ","r02","OR4C",2019,7
"c02","ベニマダラ","r03","OR4C",2019,7
"c02","イソダンツウ","r04","OR4C",2019,7
"c02","エゾカサネカンザシ","r05","OR4C",2019,7
"c02","エゾカサネカンザシ","r06","OR4C",2019,7
"c02","エゾカサネカンザシ","r07","OR4C",2019,7
"c02","エゾカサネカンザシ","r08","OR4C",2019,7
"c02","エゾカサネカンザシ","r09","OR4C",2019,7
"c02","ベニマダラ","r10","OR4C",2019,7
"c02","ベニマダラ","r11","OR4C",2019,7
"c02","ベニマダラ","r12","OR4C",2019,7
"c02","エゾカサネカンザシ","r13","OR4C",2019,7
"c02","エゾカサネカンザシ","r14","OR4C",2019,7
"c02","エゾカサネカンザシ","r15","OR4C",2019,7
"c02","エゾカサネカンザシ","r16","OR4C",2019,7
"c02","エゾカサネカンザシ","r17","OR4C",2019,7
"c02","ベニマダラ","r18","OR4C",2019,7
"c02","エゾカサネカンザシ","r19","OR4C",2019,7
"c02","ベニマダラ","r20","OR4C",2019,7
"c03","ベニマダラ","r01","OR4C",2019,7
"c03","ベニマダラ","r02","OR4C",2019,7
"c03","ベニマダラ","r03","OR4C",2019,7
"c03","ベニマダラ","r04","OR4C",2019,7
"c03","ベニマダラ","r05","OR4C",2019,7
"c03","エゾカサネカンザシ","r06","OR4C",2019,7
"c03","エゾカサネカンザシ","r07","OR4C",2019,7
"c03","エゾカサネカンザシ","r08","OR4C",2019,7
"c03","エゾカサネカンザシ","r09","OR4C",2019,7
"c03","エゾカサネカンザシ","r10","OR4C",2019,7
"c03","ベニマダラ","r11","OR4C",2019,7
"c03","エゾカサネカンザシ","r12","OR4C",2019,7
"c03","エゾカサネカンザシ","r13","OR4C",2019,7
"c03","エゾカサネカンザシ","r14","OR4C",2019,7
"c03","エゾカサネカンザシ","r15","OR4C",2019,7
"c03","エゾカサネカンザシ","r16","OR4C",2019,7
"c03","ベニマダラ","r17","OR4C",2019,7
"c03","石灰藻","r18","OR4C",2019,7
"c03","石灰藻","r19","OR4C",2019,7
"c03","ベニマダラ","r20","OR4C",2019,7
"c04","ベニマダラ","r01","OR4C",2019,7
"c04","エゾカサネカンザシ","r02","OR4C",2019,7
"c04","ベニマダラ","r03","OR4C",2019,7
"c04","ベニマダラ","r04","OR4C",2019,7
"c04","ベニマダラ","r05","OR4C",2019,7
"c04","エゾカサネカンザシ","r06","OR4C",2019,7
"c04","エゾカサネカンザシ","r07","OR4C",2019,7
"c04","エゾカサネカンザシ","r08","OR4C",2019,7
"c04","エゾカサネカンザシ","r09","OR4C",2019,7
"c04","エゾカサネカンザシ","r10","OR4C",2019,7
"c04","ベニマダラ","r11","OR4C",2019,7
"c04","エゾカサネカンザシ","r12","OR4C",2019,7
"c04","エゾカサネカンザシ","r13","OR4C",2019,7
"c04","エゾカサネカンザシ","r14","OR4C",2019,7
"c04","エゾカサネカンザシ","r15","OR4C",2019,7
"c04","エゾカサネカンザシ","r16","OR4C",2019,7
"c04","ベニマダラ","r17","OR4C",2019,7
"c04","エゾカサネカンザシ","r18","OR4C",2019,7
"c04","石灰藻","r19","OR4C",2019,7
"c04","ベニマダラ","r20","OR4C",2019,7
"c05","エゾカサネカンザシ","r01","OR4C",2019,7
"c05","エゾカサネカンザシ","r02","OR4C",2019,7
"c05","ベニマダラ","r03","OR4C",2019,7
"c05","エゾカサネカンザシ","r04","OR4C",2019,7
"c05","エゾカサネカンザシ","r05","OR4C",2019,7
"c05","エゾカサネカンザシ","r06","OR4C",2019,7
"c05","エゾカサネカンザシ","r07","OR4C",2019,7
"c05","エゾカサネカンザシ","r08","OR4C",2019,7
"c05","エゾカサネカンザシ","r09","OR4C",2019,7
"c05","ベニマダラ","r10","OR4C",2019,7
"c05","ベニマダラ","r11","OR4C",2019,7
"c05","ベニマダラ","r12","OR4C",2019,7
"c05","ベニマダラ","r13","OR4C",2019,7
"c05","ベニマダラ","r14","OR4C",2019,7
"c05","ベニマダラ","r15","OR4C",2019,7
"c05","ベニマダラ","r16","OR4C",2019,7
"c05","エゾカサネカンザシ","r17","OR4C",2019,7
"c05","ベニマダラ","r18","OR4C",2019,7
"c05","石灰藻","r19","OR4C",2019,7
"c05","エゾカサネカンザシ","r20","OR4C",2019,7
"c06","エゾカサネカンザシ","r01","OR4C",2019,7
"c06","エゾカサネカンザシ","r02","OR4C",2019,7
"c06","イソダンツウ","r03","OR4C",2019,7
"c06","ベニマダラ","r04","OR4C",2019,7
"c06","ベニマダラ","r05","OR4C",2019,7
"c06","ベニマダラ","r06","OR4C",2019,7
"c06","エゾカサネカンザシ","r07","OR4C",2019,7
"c06","エゾカサネカンザシ","r08","OR4C",2019,7
"c06","ベニマダラ","r09","OR4C",2019,7
"c06","ベニマダラ","r10","OR4C",2019,7
"c06","ベニマダラ","r11","OR4C",2019,7
"c06","ベニマダラ","r12","OR4C",2019,7
"c06","ベニマダラ","r13","OR4C",2019,7
"c06","石灰藻","r14","OR4C",2019,7
"c06","ベニマダラ","r15","OR4C",2019,7
"c06","ベニマダラ","r16","OR4C",2019,7
"c06","ベニマダラ","r17","OR4C",2019,7
"c06","ベニマダラ","r18","OR4C",2019,7
"c06","ベニマダラ","r19","OR4C",2019,7
"c06","石灰藻","r20","OR4C",2019,7
"c07","イソダンツウ","r01","OR4C",2019,7
"c07","エゾカサネカンザシ","r02","OR4C",2019,7
"c07","ベニマダラ","r03","OR4C",2019,7
"c07","エゾカサネカンザシ","r04","OR4C",2019,7
"c07","ベニマダラ","r05","OR4C",2019,7
"c07","ベニマダラ","r06","OR4C",2019,7
"c07","ベニマダラ","r07","OR4C",2019,7
"c07","エゾカサネカンザシ","r08","OR4C",2019,7
"c07","エゾカサネカンザシ","r09","OR4C",2019,7
"c07","ベニマダラ","r10","OR4C",2019,7
"c07","ベニマダラ","r11","OR4C",2019,7
"c07","ベニマダラ","r12","OR4C",2019,7
"c07","ベニマダラ","r13","OR4C",2019,7
"c07","ベニマダラ","r14","OR4C",2019,7
"c07","ベニマダラ","r15","OR4C",2019,7
"c07","ベニマダラ","r16","OR4C",2019,7
"c07","ベニマダラ","r17","OR4C",2019,7
"c07","ベニマダラ","r18","OR4C",2019,7
"c07","ベニマダラ","r19","OR4C",2019,7
"c07","エゾカサネカンザシ","r20","OR4C",2019,7
"c08","ベニマダラ","r01","OR4C",2019,7
"c08","ベニマダラ","r02","OR4C",2019,7
"c08","藍藻","r03","OR4C",2019,7
"c08","エゾカサネカンザシ","r04","OR4C",2019,7
"c08","ベニマダラ","r05","OR4C",2019,7
"c08","エゾカサネカンザシ","r06","OR4C",2019,7
"c08","エゾカサネカンザシ","r07","OR4C",2019,7
"c08","エゾカサネカンザシ","r08","OR4C",2019,7
"c08","エゾカサネカンザシ","r09","OR4C",2019,7
"c08","ベニマダラ","r10","OR4C",2019,7
"c08","ベニマダラ","r11","OR4C",2019,7
"c08","エゾカサネカンザシ","r12","OR4C",2019,7
"c08","ベニマダラ","r13","OR4C",2019,7
"c08","ベニマダラ","r14","OR4C",2019,7
"c08","エゾカサネカンザシ","r15","OR4C",2019,7
"c08","ベニマダラ","r16","OR4C",2019,7
"c08","ベニマダラ","r17","OR4C",2019,7
"c08","ベニマダラ","r18","OR4C",2019,7
"c08","ベニマダラ","r19","OR4C",2019,7
"c08","石灰藻","r20","OR4C",2019,7
"c09","ベニマダラ","r01","OR4C",2019,7
"c09","藍藻","r02","OR4C",2019,7
"c09","ベニマダラ","r03","OR4C",2019,7
"c09","エゾカサネカンザシ","r04","OR4C",2019,7
"c09","藍藻","r05","OR4C",2019,7
"c09","エゾカサネカンザシ","r06","OR4C",2019,7
"c09","エゾカサネカンザシ","r07","OR4C",2019,7
"c09","エゾカサネカンザシ","r08","OR4C",2019,7
"c09","エゾカサネカンザシ","r09","OR4C",2019,7
"c09","エゾカサネカンザシ","r10","OR4C",2019,7
"c09","ベニマダラ","r11","OR4C",2019,7
"c09","ベニマダラ","r12","OR4C",2019,7
"c09","ベニマダラ","r13","OR4C",2019,7
"c09","ベニマダラ","r14","OR4C",2019,7
"c09","ベニマダラ","r15","OR4C",2019,7
"c09","ベニマダラ","r16","OR4C",2019,7
"c09","ベニマダラ","r17","OR4C",2019,7
"c09","ベニマダラ","r18","OR4C",2019,7
"c09","ベニマダラ","r19","OR4C",2019,7
"c09","エゾカサネカンザシ","r20","OR4C",2019,7
"c10","ベニマダラ","r01","OR4C",2019,7
"c10","ベニマダラ","r02","OR4C",2019,7
"c10","エゾカサネカンザシ","r03","OR4C",2019,7
"c10","ベニマダラ","r04","OR4C",2019,7
"c10","エゾカサネカンザシ","r05","OR4C",2019,7
"c10","エゾカサネカンザシ","r06","OR4C",2019,7
"c10","エゾカサネカンザシ","r07","OR4C",2019,7
"c10","エゾカサネカンザシ","r08","OR4C",2019,7
"c10","エゾカサネカンザシ","r09","OR4C",2019,7
"c10","ベニマダラ","r10","OR4C",2019,7
"c10","石灰藻","r11","OR4C",2019,7
"c10","ベニマダラ","r12","OR4C",2019,7
"c10","ベニマダラ","r13","OR4C",2019,7
"c10","ベニマダラ","r14","OR4C",2019,7
"c10","ベニマダラ","r15","OR4C",2019,7
"c10","ベニマダラ","r16","OR4C",2019,7
"c10","ベニマダラ","r17","OR4C",2019,7
"c10","ベニマダラ","r18","OR4C",2019,7
"c10","ベニマダラ","r19","OR4C",2019,7
"c10","ベニマダラ","r20","OR4C",2019,7
"c01","0","r01","OR5C",2019,7
"c01","ベニマダラ","r02","OR5C",2019,7
"c01","エゾカサネカンザシ","r03","OR5C",2019,7
"c01","エゾカサネカンザシ","r04","OR5C",2019,7
"c01","ベニマダラ","r05","OR5C",2019,7
"c01","ベニマダラ","r06","OR5C",2019,7
"c01","ベニマダラ","r07","OR5C",2019,7
"c01","エゾカサネカンザシ","r08","OR5C",2019,7
"c01","エゾカサネカンザシ","r09","OR5C",2019,7
"c01","エゾカサネカンザシ","r10","OR5C",2019,7
"c01","エゾカサネカンザシ","r11","OR5C",2019,7
"c01","エゾカサネカンザシ","r12","OR5C",2019,7
"c01","エゾカサネカンザシ","r13","OR5C",2019,7
"c01","エゾカサネカンザシ","r14","OR5C",2019,7
"c01","石灰藻","r15","OR5C",2019,7
"c01","ベニマダラ","r16","OR5C",2019,7
"c01","チゴケムシ","r17","OR5C",2019,7
"c01","エゾカサネカンザシ","r18","OR5C",2019,7
"c01","エゾカサネカンザシ","r19","OR5C",2019,7
"c01","ベニマダラ","r20","OR5C",2019,7
"c02","0","r01","OR5C",2019,7
"c02","ベニマダラ","r02","OR5C",2019,7
"c02","イソダンツウ","r03","OR5C",2019,7
"c02","エゾカサネカンザシ","r04","OR5C",2019,7
"c02","エゾカサネカンザシ","r05","OR5C",2019,7
"c02","ベニマダラ","r06","OR5C",2019,7
"c02","ベニマダラ","r07","OR5C",2019,7
"c02","エゾカサネカンザシ","r08","OR5C",2019,7
"c02","エゾカサネカンザシ","r09","OR5C",2019,7
"c02","エゾカサネカンザシ","r10","OR5C",2019,7
"c02","エゾカサネカンザシ","r11","OR5C",2019,7
"c02","エゾカサネカンザシ","r12","OR5C",2019,7
"c02","エゾカサネカンザシ","r13","OR5C",2019,7
"c02","マボヤ","r14","OR5C",2019,7
"c02","0","r15","OR5C",2019,7
"c02","エゾカサネカンザシ","r16","OR5C",2019,7
"c02","エゾカサネカンザシ","r17","OR5C",2019,7
"c02","エゾカサネカンザシ","r18","OR5C",2019,7
"c02","エゾカサネカンザシ","r19","OR5C",2019,7
"c02","エゾカサネカンザシ","r20","OR5C",2019,7
"c03","エゾカサネカンザシ","r01","OR5C",2019,7
"c03","ベニマダラ","r02","OR5C",2019,7
"c03","藍藻","r03","OR5C",2019,7
"c03","エゾカサネカンザシ","r04","OR5C",2019,7
"c03","ベニマダラ","r05","OR5C",2019,7
"c03","エゾカサネカンザシ","r06","OR5C",2019,7
"c03","エゾカサネカンザシ","r07","OR5C",2019,7
"c03","ベニマダラ","r08","OR5C",2019,7
"c03","ベニマダラ","r09","OR5C",2019,7
"c03","エゾカサネカンザシ","r10","OR5C",2019,7
"c03","エゾカサネカンザシ","r11","OR5C",2019,7
"c03","エゾカサネカンザシ","r12","OR5C",2019,7
"c03","エゾカサネカンザシ","r13","OR5C",2019,7
"c03","エゾカサネカンザシ","r14","OR5C",2019,7
"c03","石灰藻","r15","OR5C",2019,7
"c03","エゾカサネカンザシ","r16","OR5C",2019,7
"c03","エゾカサネカンザシ","r17","OR5C",2019,7
"c03","エゾカサネカンザシ","r18","OR5C",2019,7
"c03","エゾカサネカンザシ","r19","OR5C",2019,7
"c03","エゾカサネカンザシ","r20","OR5C",2019,7
"c04","フクロフノリ","r01","OR5C",2019,7
"c04","フクロフノリ","r02","OR5C",2019,7
"c04","イソダンツウ","r03","OR5C",2019,7
"c04","ベニマダラ","r04","OR5C",2019,7
"c04","ベニマダラ","r05","OR5C",2019,7
"c04","エゾカサネカンザシ","r06","OR5C",2019,7
"c04","エゾカサネカンザシ","r07","OR5C",2019,7
"c04","ベニマダラ","r08","OR5C",2019,7
"c04","ベニマダラ","r09","OR5C",2019,7
"c04","エゾカサネカンザシ","r10","OR5C",2019,7
"c04","エゾカサネカンザシ","r11","OR5C",2019,7
"c04","エゾカサネカンザシ","r12","OR5C",2019,7
"c04","エゾカサネカンザシ","r13","OR5C",2019,7
"c04","エゾカサネカンザシ","r14","OR5C",2019,7
"c04","石灰藻","r15","OR5C",2019,7
"c04","エゾカサネカンザシ","r16","OR5C",2019,7
"c04","エゾカサネカンザシ","r17","OR5C",2019,7
"c04","エゾカサネカンザシ","r18","OR5C",2019,7
"c04","エゾカサネカンザシ","r19","OR5C",2019,7
"c04","エゾカサネカンザシ","r20","OR5C",2019,7
"c05","フクロフノリ","r01","OR5C",2019,7
"c05","フクロフノリ","r02","OR5C",2019,7
"c05","藍藻","r03","OR5C",2019,7
"c05","ベニマダラ","r04","OR5C",2019,7
"c05","エゾカサネカンザシ","r05","OR5C",2019,7
"c05","エゾカサネカンザシ","r06","OR5C",2019,7
"c05","エゾカサネカンザシ","r07","OR5C",2019,7
"c05","ベニマダラ","r08","OR5C",2019,7
"c05","ベニマダラ","r09","OR5C",2019,7
"c05","エゾカサネカンザシ","r10","OR5C",2019,7
"c05","エゾカサネカンザシ","r11","OR5C",2019,7
"c05","エゾカサネカンザシ","r12","OR5C",2019,7
"c05","エゾカサネカンザシ","r13","OR5C",2019,7
"c05","エゾカサネカンザシ","r14","OR5C",2019,7
"c05","エゾカサネカンザシ","r15","OR5C",2019,7
"c05","マルバツノマタ","r16","OR5C",2019,7
"c05","エゾカサネカンザシ","r17","OR5C",2019,7
"c05","エゾカサネカンザシ","r18","OR5C",2019,7
"c05","エゾカサネカンザシ","r19","OR5C",2019,7
"c05","エゾカサネカンザシ","r20","OR5C",2019,7
"c06","フクロフノリ","r01","OR5C",2019,7
"c06","フクロフノリ","r02","OR5C",2019,7
"c06","ベニマダラ","r03","OR5C",2019,7
"c06","ベニマダラ","r04","OR5C",2019,7
"c06","ベニマダラ","r05","OR5C",2019,7
"c06","エゾカサネカンザシ","r06","OR5C",2019,7
"c06","エゾカサネカンザシ","r07","OR5C",2019,7
"c06","エゾカサネカンザシ","r08","OR5C",2019,7
"c06","ベニマダラ","r09","OR5C",2019,7
"c06","ベニマダラ","r10","OR5C",2019,7
"c06","エゾカサネカンザシ","r11","OR5C",2019,7
"c06","エゾカサネカンザシ","r12","OR5C",2019,7
"c06","エゾカサネカンザシ","r13","OR5C",2019,7
"c06","エゾカサネカンザシ","r14","OR5C",2019,7
"c06","ベニマダラ","r15","OR5C",2019,7
"c06","エゾカサネカンザシ","r16","OR5C",2019,7
"c06","エゾカサネカンザシ","r17","OR5C",2019,7
"c06","エゾカサネカンザシ","r18","OR5C",2019,7
"c06","エゾカサネカンザシ","r19","OR5C",2019,7
"c06","石灰藻","r20","OR5C",2019,7
"c07","フクロフノリ","r01","OR5C",2019,7
"c07","フクロフノリ","r02","OR5C",2019,7
"c07","エゾカサネカンザシ","r03","OR5C",2019,7
"c07","ベニマダラ","r04","OR5C",2019,7
"c07","ベニマダラ","r05","OR5C",2019,7
"c07","エゾカサネカンザシ","r06","OR5C",2019,7
"c07","エゾカサネカンザシ","r07","OR5C",2019,7
"c07","ベニマダラ","r08","OR5C",2019,7
"c07","ベニマダラ","r09","OR5C",2019,7
"c07","ベニマダラ","r10","OR5C",2019,7
"c07","ベニマダラ","r11","OR5C",2019,7
"c07","エゾカサネカンザシ","r12","OR5C",2019,7
"c07","エゾカサネカンザシ","r13","OR5C",2019,7
"c07","エゾカサネカンザシ","r14","OR5C",2019,7
"c07","エゾカサネカンザシ","r15","OR5C",2019,7
"c07","マルバツノマタ","r16","OR5C",2019,7
"c07","エゾカサネカンザシ","r17","OR5C",2019,7
"c07","エゾカサネカンザシ","r18","OR5C",2019,7
"c07","オバクサ","r19","OR5C",2019,7
"c07","オバクサ","r20","OR5C",2019,7
"c08","フクロフノリ","r01","OR5C",2019,7
"c08","フクロフノリ","r02","OR5C",2019,7
"c08","イソダンツウ","r03","OR5C",2019,7
"c08","ベニマダラ","r04","OR5C",2019,7
"c08","ベニマダラ","r05","OR5C",2019,7
"c08","エゾカサネカンザシ","r06","OR5C",2019,7
"c08","エゾカサネカンザシ","r07","OR5C",2019,7
"c08","ベニマダラ","r08","OR5C",2019,7
"c08","ベニマダラ","r09","OR5C",2019,7
"c08","エゾカサネカンザシ","r10","OR5C",2019,7
"c08","ベニマダラ","r11","OR5C",2019,7
"c08","エゾカサネカンザシ","r12","OR5C",2019,7
"c08","ベニマダラ","r13","OR5C",2019,7
"c08","エゾカサネカンザシ","r14","OR5C",2019,7
"c08","エゾカサネカンザシ","r15","OR5C",2019,7
"c08","エゾカサネカンザシ","r16","OR5C",2019,7
"c08","ベニマダラ","r17","OR5C",2019,7
"c08","エゾカサネカンザシ","r18","OR5C",2019,7
"c08","エゾカサネカンザシ","r19","OR5C",2019,7
"c08","ベニマダラ","r20","OR5C",2019,7
"c09","イワフジツボ","r01","OR5C",2019,7
"c09","藍藻","r02","OR5C",2019,7
"c09","藍藻","r03","OR5C",2019,7
"c09","藍藻","r04","OR5C",2019,7
"c09","ベニマダラ","r05","OR5C",2019,7
"c09","ベニマダラ","r06","OR5C",2019,7
"c09","ベニマダラ","r07","OR5C",2019,7
"c09","ベニマダラ","r08","OR5C",2019,7
"c09","ベニマダラ","r09","OR5C",2019,7
"c09","ベニマダラ","r10","OR5C",2019,7
"c09","エゾカサネカンザシ","r11","OR5C",2019,7
"c09","エゾカサネカンザシ","r12","OR5C",2019,7
"c09","エゾカサネカンザシ","r13","OR5C",2019,7
"c09","エゾカサネカンザシ","r14","OR5C",2019,7
"c09","エゾカサネカンザシ","r15","OR5C",2019,7
"c09","エゾカサネカンザシ","r16","OR5C",2019,7
"c09","エゾカサネカンザシ","r17","OR5C",2019,7
"c09","エゾカサネカンザシ","r18","OR5C",2019,7
"c09","エゾカサネカンザシ","r19","OR5C",2019,7
"c09","エゾカサネカンザシ","r20","OR5C",2019,7
"c10","藍藻","r01","OR5C",2019,7
"c10","フクロフノリ","r02","OR5C",2019,7
"c10","藍藻","r03","OR5C",2019,7
"c10","藍藻","r04","OR5C",2019,7
"c10","ベニマダラ","r05","OR5C",2019,7
"c10","ベニマダラ","r06","OR5C",2019,7
"c10","藍藻","r07","OR5C",2019,7
"c10","ベニマダラ","r08","OR5C",2019,7
"c10","ベニマダラ","r09","OR5C",2019,7
"c10","ベニマダラ","r10","OR5C",2019,7
"c10","エゾカサネカンザシ","r11","OR5C",2019,7
"c10","エゾカサネカンザシ","r12","OR5C",2019,7
"c10","エゾカサネカンザシ","r13","OR5C",2019,7
"c10","エゾカサネカンザシ","r14","OR5C",2019,7
"c10","エゾカサネカンザシ","r15","OR5C",2019,7
"c10","エゾカサネカンザシ","r16","OR5C",2019,7
"c10","エゾカサネカンザシ","r17","OR5C",2019,7
"c10","エゾカサネカンザシ","r18","OR5C",2019,7
"c10","エゾカサネカンザシ","r19","OR5C",2019,7
"c10","ベニマダラ","r20","OR5C",2019,7
"c01","0","r01","AG1C",2019,7
"c01","ピリヒバ","r02","AG1C",2019,7
"c01","ピリヒバ","r03","AG1C",2019,7
"c01","ピリヒバ","r04","AG1C",2019,7
"c01","ヨロイイソキンチャク","r05","AG1C",2019,7
"c01","0","r06","AG1C",2019,7
"c01","ピリヒバ","r07","AG1C",2019,7
"c01","ピリヒバ","r08","AG1C",2019,7
"c01","ピリヒバ","r09","AG1C",2019,7
"c01","ピリヒバ","r10","AG1C",2019,7
"c01","カイノリ","r11","AG1C",2019,7
"c01","ピリヒバ","r12","AG1C",2019,7
"c01","0","r13","AG1C",2019,7
"c01","イタボヤ","r14","AG1C",2019,7
"c01","イタボヤ","r15","AG1C",2019,7
"c01","アカイイタボヤ","r16","AG1C",2019,7
"c01","アカイイタボヤ","r17","AG1C",2019,7
"c01","石灰藻","r18","AG1C",2019,7
"c01","アカイイタボヤ","r19","AG1C",2019,7
"c01","アカイイタボヤ","r20","AG1C",2019,7
"c02","エゾカサネカンザシ","r01","AG1C",2019,7
"c02","ピリヒバ","r02","AG1C",2019,7
"c02","ピリヒバ","r03","AG1C",2019,7
"c02","ピリヒバ","r04","AG1C",2019,7
"c02","0","r05","AG1C",2019,7
"c02","0","r06","AG1C",2019,7
"c02","0","r07","AG1C",2019,7
"c02","ピリヒバ","r08","AG1C",2019,7
"c02","ピリヒバ","r09","AG1C",2019,7
